File,Title
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure: general government :- ESA 2010 
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total current expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,Total expenditure excluding interest: general government :- ESA 2010 
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,"Real total expenditure excluding interest of general government, deflator GDP :- ESA 2010 "
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
AMECO16.XLSX,Net lending (+) or net borrowing (-): general government :- ESA 2010 
